"agerev10_id","agerev10_lib","dipl_id","dipl_lib","cneetud_is_cneres","c1","c2","c3","c6","c4","c5","cpt_ind","type_equi","type_etab"
"11","11-14 ans","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","Y","Y","N","N","N","N","1","",""
"11","11-14 ans","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","Y","Y","Y","Y","Y","Y","1","",""
"11","11-14 ans","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","Y","Y","Y","Y","Y","Y","Y","4","",""
"11","11-14 ans","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","Y","Y","Y","N","N","N","N","1","",""
"11","11-14 ans","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","Y","Y","Y","Y","N","Y","N","1","",""
"11","11-14 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","N","N","N","N","N","7","",""
"11","11-14 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","N","N","N","Y","N","1","",""
"11","11-14 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","N","Y","N","N","N","4","",""
"11","11-14 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","N","Y","Y","N","N","2","",""
"11","11-14 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","Y","N","N","N","N","182","",""
"11","11-14 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","Y","N","Y","Y","Y","1","",""
"11","11-14 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","Y","Y","N","N","N","14","",""
"11","11-14 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","Y","Y","N","Y","N","19","",""
"11","11-14 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","Y","Y","N","Y","Y","1","",""
"11","11-14 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","Y","Y","Y","N","N","19","",""
"11","11-14 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","Y","Y","Y","Y","N","28","",""
"11","11-14 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","Y","Y","Y","Y","Y","67","",""
"11","11-14 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","Y","Y","N","N","N","N","N","5","",""
"11","11-14 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","Y","Y","Y","N","N","N","N","84","",""
"11","11-14 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","Y","Y","Y","Y","N","N","N","4","",""
"11","11-14 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","Y","Y","Y","Y","N","Y","N","29","",""
"11","11-14 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","Y","Y","Y","Y","Y","N","N","8","",""
"11","11-14 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","Y","Y","Y","Y","Y","Y","N","27","",""
"11","11-14 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","Y","Y","Y","Y","Y","Y","Y","77","",""
"11","11-14 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","N","Y","N","Y","N","N","N","2","",""
"11","11-14 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","N","Y","Y","N","N","N","N","20","",""
"11","11-14 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","N","Y","Y","Y","N","N","N","3","",""
"11","11-14 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","N","Y","Y","Y","N","Y","N","6","",""
"11","11-14 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","N","Y","Y","Y","N","Y","Y","1","",""
"11","11-14 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","N","Y","Y","Y","Y","N","N","1","",""
"11","11-14 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","N","Y","Y","Y","Y","Y","N","1","",""
"11","11-14 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","N","Y","Y","Y","Y","Y","Y","10","",""
"11","11-14 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","Y","Y","N","N","N","N","N","1","",""
"11","11-14 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","Y","Y","N","Y","Y","N","N","1","",""
"11","11-14 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","Y","Y","Y","N","N","N","N","3","",""
"11","11-14 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","Y","Y","Y","Y","N","Y","N","12","",""
"11","11-14 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","Y","Y","Y","Y","Y","Y","N","6","",""
"11","11-14 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","Y","Y","Y","Y","Y","Y","Y","18","",""
"11","11-14 ans","ZZ","Sans objet","N","N","N","N","N","N","N","1","",""
"11","11-14 ans","ZZ","Sans objet","N","Y","N","N","N","N","N","64","",""
"11","11-14 ans","ZZ","Sans objet","N","Y","N","N","Y","N","N","2","",""
"11","11-14 ans","ZZ","Sans objet","N","Y","N","Y","Y","N","N","3","",""
"11","11-14 ans","ZZ","Sans objet","N","Y","Y","N","N","N","N","866","",""
"11","11-14 ans","ZZ","Sans objet","N","Y","Y","N","Y","N","N","1","",""
"11","11-14 ans","ZZ","Sans objet","N","Y","Y","N","Y","Y","Y","1","",""
"11","11-14 ans","ZZ","Sans objet","N","Y","Y","Y","N","N","N","83","",""
"11","11-14 ans","ZZ","Sans objet","N","Y","Y","Y","N","Y","N","109","",""
"11","11-14 ans","ZZ","Sans objet","N","Y","Y","Y","N","Y","Y","20","",""
"11","11-14 ans","ZZ","Sans objet","N","Y","Y","Y","Y","N","N","86","",""
"11","11-14 ans","ZZ","Sans objet","N","Y","Y","Y","Y","Y","N","153","",""
"11","11-14 ans","ZZ","Sans objet","N","Y","Y","Y","Y","Y","Y","334","",""
"11","11-14 ans","ZZ","Sans objet","Y","N","N","N","N","N","N","2","",""
"11","11-14 ans","ZZ","Sans objet","Y","Y","N","N","N","N","N","147","",""
"11","11-14 ans","ZZ","Sans objet","Y","Y","N","N","Y","N","N","2","",""
"11","11-14 ans","ZZ","Sans objet","Y","Y","N","Y","N","N","N","1","",""
"11","11-14 ans","ZZ","Sans objet","Y","Y","Y","N","N","N","N","419","",""
"11","11-14 ans","ZZ","Sans objet","Y","Y","Y","Y","N","N","N","21","",""
"11","11-14 ans","ZZ","Sans objet","Y","Y","Y","Y","N","Y","N","222","",""
"11","11-14 ans","ZZ","Sans objet","Y","Y","Y","Y","Y","N","N","28","",""
"11","11-14 ans","ZZ","Sans objet","Y","Y","Y","Y","Y","Y","N","192","",""
"11","11-14 ans","ZZ","Sans objet","Y","Y","Y","Y","Y","Y","Y","558","",""
"15","15-17 ans","1","Pas de scolarit?","N","Y","N","N","N","N","N","1","",""
"15","15-17 ans","1","Pas de scolarit?","N","Y","Y","Y","Y","Y","Y","1","",""
"15","15-17 ans","1","Pas de scolarit?","Y","Y","Y","Y","N","Y","N","1","",""
"15","15-17 ans","1","Pas de scolarit?","Y","Y","Y","Y","Y","Y","Y","1","",""
"15","15-17 ans","11","Certificat d'?tudes primaires","N","Y","N","Y","N","N","N","1","",""
"15","15-17 ans","11","Certificat d'?tudes primaires","N","Y","N","Y","Y","N","N","1","",""
"15","15-17 ans","11","Certificat d'?tudes primaires","N","Y","Y","N","N","N","N","2","",""
"15","15-17 ans","11","Certificat d'?tudes primaires","N","Y","Y","Y","N","N","N","1","",""
"15","15-17 ans","11","Certificat d'?tudes primaires","N","Y","Y","Y","N","Y","N","2","",""
"15","15-17 ans","11","Certificat d'?tudes primaires","N","Y","Y","Y","Y","N","N","2","",""
"15","15-17 ans","11","Certificat d'?tudes primaires","N","Y","Y","Y","Y","Y","N","2","",""
"15","15-17 ans","11","Certificat d'?tudes primaires","N","Y","Y","Y","Y","Y","Y","8","",""
"15","15-17 ans","11","Certificat d'?tudes primaires","Y","Y","Y","N","N","N","N","1","",""
"15","15-17 ans","11","Certificat d'?tudes primaires","Y","Y","Y","Y","Y","Y","N","2","",""
"15","15-17 ans","11","Certificat d'?tudes primaires","Y","Y","Y","Y","Y","Y","Y","16","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","N","N","Y","Y","N","N","1","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","N","N","N","N","N","45","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","N","N","Y","N","N","7","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","N","Y","N","N","N","11","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","N","Y","Y","N","N","9","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","N","N","N","N","39","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","Y","N","N","N","131","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","Y","N","Y","N","134","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","Y","N","Y","Y","21","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","Y","Y","N","N","51","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","Y","Y","N","Y","5","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","Y","Y","Y","N","211","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","Y","Y","Y","Y","798","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","N","N","N","N","N","N","1","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","N","N","N","N","N","24","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","N","N","Y","N","N","2","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","N","Y","N","N","N","1","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","N","Y","Y","N","N","1","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","Y","N","N","N","N","43","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","Y","Y","N","N","N","4","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","Y","Y","N","Y","N","100","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","Y","Y","Y","N","N","2","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","Y","Y","Y","Y","N","87","",""
"15","15-17 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","Y","Y","Y","Y","Y","317","",""
"15","15-17 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","N","Y","N","N","N","N","N","5","",""
"15","15-17 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","N","Y","Y","N","N","N","N","2","",""
"15","15-17 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","N","Y","Y","Y","N","N","N","6","",""
"15","15-17 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","N","Y","Y","Y","N","Y","N","3","",""
"15","15-17 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","N","Y","Y","Y","N","Y","Y","2","",""
"15","15-17 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","N","Y","Y","Y","Y","N","N","3","",""
"15","15-17 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","N","Y","Y","Y","Y","Y","N","3","",""
"15","15-17 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","N","Y","Y","Y","Y","Y","Y","31","",""
"15","15-17 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","Y","Y","N","N","N","N","N","5","",""
"15","15-17 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","Y","Y","N","Y","N","N","N","1","",""
"15","15-17 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","Y","Y","Y","N","N","N","N","5","",""
"15","15-17 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","Y","Y","Y","Y","N","N","N","1","",""
"15","15-17 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","Y","Y","Y","Y","N","Y","N","1","",""
"15","15-17 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","Y","Y","Y","Y","Y","Y","N","6","",""
"15","15-17 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","Y","Y","Y","Y","Y","Y","Y","10","",""
"15","15-17 ans","14","Brevet d'?tudes professionnelles","N","Y","N","N","N","N","N","2","",""
"15","15-17 ans","14","Brevet d'?tudes professionnelles","N","Y","N","Y","N","N","N","1","",""
"15","15-17 ans","14","Brevet d'?tudes professionnelles","N","Y","Y","N","N","N","N","4","",""
"15","15-17 ans","14","Brevet d'?tudes professionnelles","N","Y","Y","N","Y","N","N","1","",""
"15","15-17 ans","14","Brevet d'?tudes professionnelles","N","Y","Y","Y","N","N","N","6","",""
"15","15-17 ans","14","Brevet d'?tudes professionnelles","N","Y","Y","Y","N","Y","N","7","",""
"15","15-17 ans","14","Brevet d'?tudes professionnelles","N","Y","Y","Y","N","Y","Y","2","",""
"15","15-17 ans","14","Brevet d'?tudes professionnelles","N","Y","Y","Y","Y","N","N","4","",""
"15","15-17 ans","14","Brevet d'?tudes professionnelles","N","Y","Y","Y","Y","N","Y","1","",""
"15","15-17 ans","14","Brevet d'?tudes professionnelles","N","Y","Y","Y","Y","Y","N","11","",""
"15","15-17 ans","14","Brevet d'?tudes professionnelles","N","Y","Y","Y","Y","Y","Y","61","",""
"15","15-17 ans","14","Brevet d'?tudes professionnelles","Y","Y","N","N","N","N","N","2","",""
"15","15-17 ans","14","Brevet d'?tudes professionnelles","Y","Y","Y","N","N","N","N","6","",""
"15","15-17 ans","14","Brevet d'?tudes professionnelles","Y","Y","Y","Y","N","N","N","2","",""
"15","15-17 ans","14","Brevet d'?tudes professionnelles","Y","Y","Y","Y","N","Y","N","2","",""
"15","15-17 ans","14","Brevet d'?tudes professionnelles","Y","Y","Y","Y","Y","Y","N","7","",""
"15","15-17 ans","14","Brevet d'?tudes professionnelles","Y","Y","Y","Y","Y","Y","Y","18","",""
"15","15-17 ans","15","Baccalaur?at g?n?ral, brevet sup?rieur","Y","Y","N","N","Y","N","N","1","",""
"15","15-17 ans","15","Baccalaur?at g?n?ral, brevet sup?rieur","Y","Y","Y","N","N","N","N","1","",""
"15","15-17 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","N","N","N","N","N","20","",""
"15","15-17 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","N","N","Y","N","N","1","",""
"15","15-17 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","N","Y","N","N","N","4","",""
"15","15-17 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","N","Y","Y","N","N","4","",""
"15","15-17 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","Y","N","N","N","N","55","",""
"15","15-17 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","Y","Y","N","N","N","11","",""
"15","15-17 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","Y","Y","N","Y","N","18","",""
"15","15-17 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","Y","Y","N","Y","Y","2","",""
"15","15-17 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","Y","Y","Y","N","N","16","",""
"15","15-17 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","Y","Y","Y","N","Y","1","",""
"15","15-17 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","Y","Y","Y","Y","N","27","",""
"15","15-17 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","N","Y","Y","Y","Y","Y","Y","92","",""
"15","15-17 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","Y","Y","N","N","N","N","N","14","",""
"15","15-17 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","Y","Y","N","N","Y","N","N","1","",""
"15","15-17 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","Y","Y","Y","N","N","N","N","32","",""
"15","15-17 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","Y","Y","Y","Y","N","N","N","3","",""
"15","15-17 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","Y","Y","Y","Y","N","Y","N","19","",""
"15","15-17 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","Y","Y","Y","Y","Y","N","N","3","",""
"15","15-17 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","Y","Y","Y","Y","Y","Y","N","25","",""
"15","15-17 ans","2","Aucun dipl?me mais scolarit? jusqu'en ?cole primaire ou au coll?ge","Y","Y","Y","Y","Y","Y","Y","68","",""
"15","15-17 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","N","Y","N","N","N","N","N","11","",""
"15","15-17 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","N","Y","N","N","Y","N","N","2","",""
"15","15-17 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","N","Y","N","Y","N","N","N","3","",""
"15","15-17 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","N","Y","N","Y","Y","N","N","3","",""
"15","15-17 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","N","Y","Y","N","N","N","N","13","",""
"15","15-17 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","N","Y","Y","N","Y","N","N","2","",""
"15","15-17 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","N","Y","Y","Y","N","N","N","13","",""
"15","15-17 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","N","Y","Y","Y","N","Y","N","16","",""
"15","15-17 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","N","Y","Y","Y","N","Y","Y","1","",""
"15","15-17 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","N","Y","Y","Y","Y","N","N","6","",""
"15","15-17 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","N","Y","Y","Y","Y","Y","N","19","",""
"15","15-17 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","N","Y","Y","Y","Y","Y","Y","104","",""
"15","15-17 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","Y","Y","N","N","N","N","N","8","",""
"15","15-17 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","Y","Y","Y","N","N","N","N","12","",""
"15","15-17 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","Y","Y","Y","Y","N","Y","N","18","",""
"15","15-17 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","Y","Y","Y","Y","Y","Y","N","19","",""
"15","15-17 ans","3","Aucun dipl?me mais scolarit? au del? du coll?ge","Y","Y","Y","Y","Y","Y","Y","53","",""
"18","18-24 ans","1","Pas de scolarit?","N","Y","N","N","N","N","N","1","",""
"18","18-24 ans","1","Pas de scolarit?","N","Y","Y","Y","N","Y","N","1","",""
"18","18-24 ans","1","Pas de scolarit?","N","Y","Y","Y","Y","Y","Y","1","",""
"18","18-24 ans","1","Pas de scolarit?","Y","Y","Y","Y","Y","Y","Y","1","",""
"18","18-24 ans","11","Certificat d'?tudes primaires","N","Y","Y","Y","N","Y","N","2","",""
"18","18-24 ans","11","Certificat d'?tudes primaires","N","Y","Y","Y","Y","Y","Y","6","",""
"18","18-24 ans","11","Certificat d'?tudes primaires","Y","Y","Y","Y","N","Y","N","1","",""
"18","18-24 ans","11","Certificat d'?tudes primaires","Y","Y","Y","Y","Y","N","N","1","",""
"18","18-24 ans","11","Certificat d'?tudes primaires","Y","Y","Y","Y","Y","Y","Y","3","",""
"18","18-24 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","N","N","N","N","N","10","",""
"18","18-24 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","N","N","Y","N","N","6","",""
"18","18-24 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","N","Y","N","N","N","4","",""
"18","18-24 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","N","N","N","N","2","",""
"18","18-24 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","Y","N","N","N","22","",""
"18","18-24 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","Y","N","Y","N","22","",""
"18","18-24 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","Y","N","Y","Y","5","",""
"18","18-24 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","Y","Y","N","N","7","",""
"18","18-24 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","Y","Y","Y","N","19","",""
"18","18-24 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","Y","Y","Y","Y","120","",""
"18","18-24 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","N","N","N","N","N","11","",""
"18","18-24 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","N","Y","N","N","N","1","",""
"18","18-24 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","Y","N","N","N","N","2","",""
"18","18-24 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","Y","Y","N","N","N","6","",""
"18","18-24 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","Y","Y","N","Y","N","22","",""
"18","18-24 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","Y","Y","Y","N","N","4","",""
"18","18-24 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","Y","Y","Y","Y","N","25","",""
"18","18-24 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","Y","Y","Y","Y","Y","96","",""
"18","18-24 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","N","N","N","Y","Y","N","N","1","",""
"18","18-24 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","N","Y","N","N","N","N","N","5","",""
"18","18-24 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","N","Y","N","N","Y","N","N","2","",""
"18","18-24 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","N","Y","N","Y","Y","N","N","4","",""
"18","18-24 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","N","Y","Y","N","N","N","N","2","",""
"18","18-24 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","N","Y","Y","Y","N","N","N","2","",""
"18","18-24 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","N","Y","Y","Y","N","Y","N","3","",""
"18","18-24 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","N","Y","Y","Y","N","Y","Y","1","",""
"18","18-24 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","N","Y","Y","Y","Y","N","N","12","",""
"18","18-24 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","N","Y","Y","Y","Y","Y","N","6","",""
"18","18-24 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","N","Y","Y","Y","Y","Y","Y","109","",""
"18","18-24 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","Y","Y","N","N","N","N","N","6","",""
"18","18-24 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","Y","Y","N","Y","N","N","N","1","",""
"18","18-24 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","Y","Y","Y","N","N","N","N","2","",""
"18","18-24 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","Y","Y","Y","Y","N","Y","N","5","",""
"18","18-24 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","Y","Y","Y","Y","Y","N","N","3","",""
"18","18-24 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","Y","Y","Y","Y","Y","Y","N","8","",""
"18","18-24 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","Y","Y","Y","Y","Y","Y","Y","40","",""
"18","18-24 ans","14","Brevet d'?tudes professionnelles","N","Y","N","N","N","N","N","6","",""
"18","18-24 ans","14","Brevet d'?tudes professionnelles","N","Y","N","N","N","Y","Y","1","",""
"18","18-24 ans","14","Brevet d'?tudes professionnelles","N","Y","N","N","Y","N","N","3","",""
"18","18-24 ans","14","Brevet d'?tudes professionnelles","N","Y","N","Y","Y","N","N","3","",""
"18","18-24 ans","14","Brevet d'?tudes professionnelles","N","Y","Y","N","N","N","N","2","",""
"18","18-24 ans","14","Brevet d'?tudes professionnelles","N","Y","Y","N","Y","N","N","4","",""
"18","18-24 ans","14","Brevet d'?tudes professionnelles","N","Y","Y","Y","N","N","N","15","",""
"18","18-24 ans","14","Brevet d'?tudes professionnelles","N","Y","Y","Y","N","Y","N","17","",""
"18","18-24 ans","14","Brevet d'?tudes professionnelles","N","Y","Y","Y","N","Y","Y","5","",""
"18","18-24 ans","14","Brevet d'?tudes professionnelles","N","Y","Y","Y","Y","N","N","22","",""
"18","18-24 ans","14","Brevet d'?tudes professionnelles","N","Y","Y","Y","Y","N","Y","1","",""
"18","18-24 ans","14","Brevet d'?tudes professionnelles","N","Y","Y","Y","Y","Y","N","23","",""
"18","18-24 ans","14","Brevet d'?tudes professionnelles","N","Y","Y","Y","Y","Y","Y","130","",""
"18","18-24 ans","14","Brevet d'?tudes professionnelles","Y","Y","N","N","N","N","N","14","",""
"18","18-24 ans","14","Brevet d'?tudes professionnelles","Y","Y","N","N","Y","N","N","1","",""
"18","18-24 ans","14","Brevet d'?tudes professionnelles","Y","Y","Y","N","N","N","N","3","",""
"18","18-24 ans","14","Brevet d'?tudes professionnelles","Y","Y","Y","Y","N","N","N","1","",""
"18","18-24 ans","14","Brevet d'?tudes professionnelles","Y","Y","Y","Y","N","Y","N","11","",""
